NAME,ADDRESS,ZIPCODE,CITY,STATE,COUNTRY,result_num,osm_id,display_na,category,type,lat,long
DataBank,615 North 48th Street,85008,Phoenix,Arizona,USA,0,136759061,"615, North 48th Street, Tovrea, Phoenix, Maricopa County, Arizona, 85008, United States",building,yes,33.45449175,-111.9761812
Lumen,9490 Meridian Way,45069,West Chester,Ohio,USA,0,542673652,"9490, Meridian Way, West Chester Township, Butler County, Ohio, 45069, United States",place,house,39.32216266,-84.43706356
Fibernet Corp,1145 South 800 East,84097,Orem,Utah,USA,0,231243108,"1145, South 800 East, Orem, Utah County, Utah, 84097, United States",place,house,40.27618573,-111.6759478
Aunalytics,6395 Technology Ave,49009,Kalamazoo,Michigan,USA,0,165414336,"6395, Technology Avenue, Oshtemo Charter Township, Kalamazoo County, Michigan, 49009, United States",place,house,42.24049214,-85.67722922
Amazon AWS,10321 Tanner Way,20110,Manassas,Virginia,USA,0,958057048,"Tanner Way, Manassas, Prince William County, Virginia, 20110, United States",highway,unclassified,38.7381302,-77.5035909
FirSTLight Fiber,4902 McGrane Road,14541,Romulus,New York,USA,0,8770831724,"4902, McGrane Road, MacDougall, Town of Varick, Seneca County, New York, 14541, United States",place,house,42.7871484,-76.8783438
NEXCESS.NET L.L.C.,21700 Melrose Ave,48075,Southfield,Michigan,USA,0,377585069,"21700, Melrose Avenue, Southfield, Oakland County, Michigan, 48075, United States",place,house,42.44729331,-83.2563487
Vantage Data Centers,651 Mathew St,95050,Santa Clara,California,USA,0,8949813,"651, Mathew Street, Santa Clara, Santa Clara County, California, 95050, United States",place,house,37.36331681,-121.9465474
Digital Realty,8435 Stemmons Freeway,75247,Dallas,Texas,USA,0,465032481,"8435, North Stemmons Freeway, Dallas, Dallas County, Texas, 75247, United States",amenity,parking,32.82745595,-96.87431675
Centeris Data Centers,1111 39th Ave SE,98374,Puyallup,Washington,USA,0,887456495,"39th Avenue Southeast, Puyallup, Pierce County, Washington, 93374, United States",highway,secondary,47.1549904,-122.2838533
Flexential,10105 David Taylor Drive,28262,Charlotte,North Carolina,USA,0,1307920829,"Flexential Charlotte - North, 10105, David Taylor Drive, University City, Charlotte, Mecklenburg County, North Carolina, 28262, United States",building,yes,35.329863,-80.76579058
FirstDigital,3836 S Evans Blvd,85714,Tucson,Arizona,USA,0,339257465,"3836, South Evans Boulevard, Tucson, Pima County, Arizona, 85714, United States",place,house,32.17744059,-110.9544408
Cologix,421 West Church Street,32202,Jacksonville,Florida,USA,0,202232701,"421, West Church Street, LaVilla, Jacksonville, Duval County, Florida, 32202, United States",place,house,30.33129782,-81.66256259
Bayou Internet,1109 Hudson Lane,71201,Monroe,Louisiana,USA,0,12047179667,"Great Minds Agency, 1109, Hudson Lane, Monroe, Ouachita Parish, Louisiana, 71201, United States",office,advertising_agency,32.5156673,-92.1134504
Colo Solutions,100 West Lucerne Circle,32801,Orlando,Florida,USA,0,213546042,"100, Lucerne Circle West, Orlando, Orange County, Florida, 32801, United States",place,house,28.534197,-81.379839
Aligned Data Centers,21821 Uunet Drive,20147,Ashburn,Virginia,USA,0,756320247,"21821, Uunet Drive, Verizon Business, Ashburn, Loudoun County, Virginia, 20147, United States",place,house,39.01222374,-77.474627
Unknown Company,1808 Swift Drive,60523,Oak Brook,Illinois,USA,0,22085322,"1808, Swift Drive, Oak Brook, DuPage County, Illinois, 60523, United States",place,house,41.85429574,-87.92214194
AiNET,7900 Ritchie Hwy,21061,Glen Burnie,Maryland,USA,0,16282458,"Marley Station Mall, 7900, Ritchie Highway, Gerard Plaza, Glen Burnie, Anne Arundel County, Maryland, 21061, United States",building,retail,39.1390001,-76.60657409
Sabey Data Center Properties LLC,21745 Red Rum,20147,Ashburn,Virginia,USA,0,8807299,"21745, Red Rum Drive, Ashburn, Loudoun County, Virginia, 20147, United States",place,house,39.01538506,-77.47668329
Lumen,2101 Roberts Drive,60155,Broadview,Illinois,USA,0,24078924,"2101, Roberts Drive, Broadview, Proviso Township, Cook County, Illinois, 60155, United States",place,house,41.854231,-87.857769
Amazon AWS,7400 Potranco Rd,78251,San Antonio,Texas,USA,0,516255562,"7400, Potranco Road, San Antonio, Bexar County, Texas, 78251, United States",place,house,29.4532,-98.6371074
Lumen,1850 Pearl Street,80203,Denver,Colorado,USA,0,798188480,"1850, Pearl Street, North Capitol Hill, Denver, Colorado, 80203, United States",place,house,39.74553043,-104.9797745
Lumen,874 Dekalb Avenue,30307,Atlanta,Georgia,USA,0,525609300,"874, Dekalb Avenue, Atlanta, Fulton County, Georgia, 30307, United States",place,house,33.75435347,-84.35968637
Equinix,3030 Corvin Drive,95051,Santa Clara,California,USA,0,8962114,"3030, Corvin Drive, Lawrence, Santa Clara, Santa Clara County, California, 95051, United States",place,house,37.37632907,-121.9879683
Amazon AWS,6645 Crosby Court,43016,Dublin,Ohio,USA,0,1297217752,"Crosby Court, Dublin, Washington Township, Franklin County, Ohio, 43002, United States",highway,unclassified,40.1060367,-83.1989981
TPC Data Centers,6201 Frost Pl,20707,Laurel,Maryland,USA,0,131992553,"Frost Place, West Laurel, Prince George's County, Maryland, 20707, United States",highway,residential,39.09021665,-76.90091664
CyrusOne Data Centers,21350 Pacific Blvd.,20166,Sterling,Virginia,USA,0,983627455,"CyrusOne NVA7, 21350, Pacific Boulevard, Sterling, Loudoun County, Virginia, 20166, United States",building,data_center,39.0262997,-77.43404153
Windstream,44200 Waxpool Rd,20147,Ashburn,Virginia,USA,0,1031562524,"44200, Waxpool Road, Ashburn, Loudoun County, Virginia, 20147, United States",place,house,39.01385515,-77.47346058
365 Data Centers,999 Frontier Rd,8807,Bridgewater Township,New Jersey,USA,0,618339179,"999, Frontier Road, Bridgewater Township, Somerset County, New Jersey, 08807, United States",building,yes,40.58144235,-74.5738875
Lumen,3045 Raymond Street,95054,Santa Clara,California,USA,0,209073635,"3045, Raymond Street, Santa Clara, Santa Clara County, California, 95054, United States",building,data_center,37.37695985,-121.9520593
Lumen,1741 Technology Drive,95110,San Jose,California,USA,0,220919861,"1741, Technology Drive, North San Jose, San Jose, Santa Clara County, California, 95110, United States",building,yes,37.36774905,-121.9203113
DataBank,650 W. Henry Street,46225,Indianapolis,Indiana,USA,0,10284097174,"650, West Henry Street, Old Southside, Indianapolis, Marion County, Indiana, 46225, United States",place,house,39.7601052,-86.1704582
unWired Broadband,414 Bedford,93711,Fresno,California,USA,0,10347506,"414, Bedford Avenue, Clovis, Fresno County, California, 93611, United States",place,house,36.84636011,-119.7074233
Northland Communications,258 Genesee Street,13502,Utica,New York,USA,0,8795249738,"258, Genesee Street, City of Utica, Oneida County, New York, 13502, United States",place,house,43.0996863,-75.2353022
Digital Edge,401 N Broad Street,19123,Philadelphia,Pennsylvania,USA,0,334264478,"Terminal Commerce Building, 401, North Broad Street, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19103, United States",building,yes,39.9598694,-75.16081442
Windstream,13935 Bishops Drive,53005,Brookfield,Wisconsin,USA,0,1014264162,"13935, Bishops Drive, Bishop's Woods Office Park, Brookfield, Waukesha County, Wisconsin, 53005, United States",building,yes,43.0277095,-88.08617999
Lumen,1027 N Church St,28206,Charlotte,North Carolina,USA,0,16681419,"1027, North Church Street, Lockwood, Charlotte, Mecklenburg County, North Carolina, 28206, United States",place,house,35.23546266,-80.83388867
CloudHQ,14521 McDevitt Drive,22701,Culpeper,Virginia,USA,0,19971796,"McDevitt Drive, Culpeper, Culpeper County, Virginia, 22701, United States",highway,tertiary,38.4560307,-77.986158
CoreSite,2 Emerson Lane,7094,Secaucus,New Jersey,USA,0,11630930,"2, Emerson Lane, Secaucus, Hudson County, New Jersey, 07094, United States",place,house,40.785939,-74.0677
"Cogent Communications, Inc.",2210 S 35th St,98409,Tacoma,Washington,USA,0,223428041,"2210, South 35th Street, Tacoma, Pierce County, Washington, 98409, United States",place,house,47.22814953,-122.4685084
OneNeck IT Solutions,1205 Technology Parkway,50613,Cedar Falls,Iowa,USA,0,15825117,"Technology Parkway, Cedar Falls, Black Hawk County, Iowa, 52613, United States",highway,unclassified,42.4726017,-92.4598969
CROWN CASTLE,165 Halsey St,7102,Newark,New Jersey,USA,0,11618800,"165, Halsey Street, Teachers Village, Newark, Essex County, New Jersey, 07102, United States",place,house,40.73681926,-74.17340189
Amazon AWS,22651 Dulles Summit Ct,20166,Sterling,Virginia,USA,0,460056023,"Amazon IAD-16, 22651, Dulles Summit Court, Sterling, Loudoun County, Virginia, 20166, United States",building,data_center,38.99072985,-77.44888163
Equinix,1350 Duane Ave,95054,Santa Clara,California,USA,0,37947314,"Equinix SV2, 1350, Duane Avenue, Santa Clara, Santa Clara County, California, 95054, United States",building,equinix,37.3783955,-121.9549839
Unknown Company,216 West Jackson Boulevard,60606,Chicago,Illinois,USA,0,1951914734,"Jimmy John's, 216, West Jackson Boulevard, Printer's Row, Loop, Chicago, Cook County, Illinois, 60606, United States",amenity,fast_food,41.878215,-87.6346046
Lumen,401 6th Ave S,35205,Birmingham,Alabama,USA,0,7744884,"6th Avenue South, Birmingham, Jefferson County, Alabama, 35222, United States",highway,residential,33.524587,-86.765887
Stream Data Centers,2950 S. Litchfield Road,85338,Goodyear,Arizona,USA,0,468707940,"Stream Data Centers PHX-1, 2950, South Litchfield Road, Litchfield, Goodyear, Maricopa County, Arizona, 85338, United States",building,warehouse,33.4194907,-112.3599884
Vastnet,800 E 73rd Ave,80229,Denver,Colorado,USA,0,10578333665,"FlatRate Moving, 800, East 73rd Avenue, Denver, Adams County, Colorado, 80229, United States",office,moving_company,39.8286245,-104.976705
"Cogent Communications, Inc.",6050 Race Rd,21075,Elkridge,Maryland,USA,0,1227492278,"6050, Race Road, Elkridge, Howard County, Maryland, 21075, United States",building,yes,39.2035629,-76.71223692
Flexential,1950 Stemmons Freeway,75207,Dallas,Texas,USA,0,28544618,"Equinix Infomart, 1950, North Stemmons Freeway, Dallas, Dallas County, Texas, 75207, United States",building,yes,32.80096595,-96.819523
Digital Realty,701 Union Blvd,7512,Totowa,New Jersey,USA,0,28824308,"701, Union Boulevard, Totowa, Passaic County, New Jersey, 07512, United States",place,house,40.889556,-74.22882
GIGA Data Centers,1035 Mecklenburg Hwy,28115,Mooresville,North Carolina,USA,0,4059087574,"1035, Mecklenburg Highway, Mooresville, Iredell County, North Carolina, 28115, United States",place,house,35.564526,-80.8288097
Lumen,401 N Broad Street,19123,Philadelphia,Pennsylvania,USA,0,334264478,"Terminal Commerce Building, 401, North Broad Street, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19103, United States",building,yes,39.9598694,-75.16081442
"Swift Systems, Inc.",5301 Buckeystown Pike,21704,Frederick,Maryland,USA,0,441244852,"5301, Buckeystown Pike, Ballenger Creek, Frederick County, Maryland, 21704, United States",building,yes,39.37789685,-77.40819269
CloudHQ,552 Reed St,95050,Santa Clara,California,USA,0,8950788,"552, Reed Street, Santa Clara, Santa Clara County, California, 95050, United States",place,house,37.36028977,-121.9422192
Lumen,3180 Irving Blvd,75247,Dallas,Texas,USA,0,465032201,"3180, Irving Boulevard, Dallas, Dallas County, Texas, 75247, United States",building,commercial,32.8069549,-96.86858878
Colocation America,11 Skyline Dr,10532,Hawthorne,New York,USA,0,322170541,"11, Skyline Drive, Town of Mount Pleasant, Westchester County, New York, 10532, United States",building,yes,41.0883218,-73.81546462
Dynamic Internet,10 Delaware Drive,3079,Salem,New Hampshire,USA,0,18863019,"10, Delaware Drive, Salem, Rockingham County, New Hampshire, 03079, United States",place,house,42.76493162,-71.24208124
EdgeConneX,2021 Lunt Ave,60007,Elk Grove Village,Illinois,USA,0,377032058,"EdgeConneX CHI02, 2021, Lunt Avenue, Elk Grove Village, Elk Grove Township, Cook County, Illinois, 60007, United States",building,data_center,42.0014947,-87.95256341
CyrusOne Data Centers,45905 Maries Road,20166,Sterling,Virginia,USA,0,701930919,"CyrusOne NVA8, 45905, Maries Road, Sterling, Loudoun County, Virginia, 20166, United States",building,data_center,39.0211761,-77.41321176
"Cogent Communications, Inc.",3410 E. University Drive,85034,Phoenix,Arizona,USA,0,12091215585,"NetWorth Realty, 3410, East University Drive, Phoenix, Maricopa County, Arizona, 85034, United States",office,estate_agent,33.4168886,-112.0086072
LexisNexis,5000 Britton Pkwy,43026,Hilliard,Ohio,USA,0,774605914,"5000, Britton Parkway, Hilliard, Norwich Township, Franklin County, Ohio, 43026, United States",place,house,40.05976178,-83.136797
TSR Solutions,324 E. Wisconsin,53202,Milwaukee,Wisconsin,USA,0,53216745,"Wells Building, 324, East Wisconsin Avenue, Historic Financial District, Juneautown, Downtown, Milwaukee, Milwaukee County, Wisconsin, 53202, United States",historic,building,43.0389885,-87.90693794
Nabiax,11300 NW 25th Street,33172,Miami,Florida,USA,0,294719909,"11300, Northwest 25th Street, Sweetwater, Doral, Miami-Dade County, Florida, 33172, United States",building,yes,25.79617075,-80.37981073
WebNX Internet Services,530 West 6th Street,90017,Los Angeles,California,USA,0,1036488639,"530, West 6th Street, San Pedro, Los Angeles, Los Angeles County, California, 90731, United States",place,house,33.73884114,-118.288639
Lumen,9826 Burbank Drive,70810,Louisiana,Louisiana,USA,0,1192547878,"9826, Burbank Drive, Brousard Plaza, East Baton Rouge Parish, Louisiana, 70810, United States",place,house,30.35744358,-91.1174228
"Cogent Communications, Inc.",400 N Tampa St,33602,Tampa,Florida,USA,0,11911622415,"Nature's Table, 400, North Tampa Street, Riverside, Tampa, Hillsborough County, Florida, 33602, United States",amenity,restaurant,27.9477751,-82.4595984
Lumen,4252 Ridge Lea Rd,14226,Amherst,New York,USA,0,8454653544,"4252, Ridge Lea Road, Buffalo, Erie County, New York, 14226, United States",place,house,42.999346,-78.8128549
Performive,34 Peachtree St,30303,Atlanta,Georgia,USA,0,252608923,"34 Peachtree, 34, Peachtree Street Northeast, Five Points, Atlanta, Fulton County, Georgia, 30303, United States",amenity,clinic,33.7549615,-84.38965296
Telehouse America,626 Wilshire Boulevard,90017,Los Angeles,California,USA,0,6012500485,"Ghozland Law Firm, 626, Wilshire Boulevard, Jewelry District, Downtown, Los Angeles, Los Angeles County, California, 90017, United States",office,lawyer,34.0482839,-118.2569578
EdgeConneX,8535 Highfield Pkwy,80112,Englewood,Colorado,USA,0,631358176,"8535, Highfield Parkway, Englewood, Douglas County, Colorado, 80112, United States",building,commercial,39.5608526,-104.8275475
Lumen,514 E Monroe Ave,78550,Harlingen,Texas,USA,0,20768891,"514, East Monroe Avenue, Harlingen, Cameron County, Texas, 78550, United States",place,house,26.19373214,-97.69097643
Reliable Hosting Services,303 N. Washington Street,25411,Berkeley Springs,West Virginia,USA,0,6793837329,"Morgan Wireless, 303, North Washington Street, Bath (Berkeley Springs), Morgan County, West Virginia, 25411, United States",place,house,39.6309851,-78.2253196
Lumen,910 15th Street,80202,Denver,Colorado,USA,0,89784186,"Insurance Exchange Building, 910, 15th Street, Central Business District, Denver, Colorado, 80202, United States",building,commercial,39.7455712,-104.9956911
TierPoint,3701 W. Burnham St.,53215,Milwaukee,Wisconsin,USA,0,663256300,"3701A,3701C,3701B;3701, West Burnham Street, Burnham Park, Milwaukee, Milwaukee County, Wisconsin, 53215, United States",building,yes,43.00949395,-87.96106016
"Centre WISP Venture Company, LLC",2038 Sandy Drive,16803,State College,Pennsylvania,USA,0,277629894,"2038, Sandy Drive, Science Park, Circleville, State College, Centre County, Pennsylvania, 16803, United States",building,yes,40.7857422,-77.9006679
